isbn,id,authors,timestamp,publisher,title,cover,series,tags,languages
"978-5-17-136008-5","682","Энди Вейер","2023-05-11T11:11:06+03:00","ООО «Издательство АСТ»","Проект «Аве Мария»","T:\ports\PortableApps\Calibre Portable\Calibre Library\Endi Vieiier\Proiekt __Avie Mariia__ (682)\cover.jpg","MustRead – Прочесть всем!","sf_space, foreign_action, foreign_sf","rus"
"978-5-04-181555-4","683","Аркади Мартин","2023-05-11T11:17:11+03:00","Эксмо","Пустошь, что зовется миром","T:\ports\PortableApps\Calibre Portable\Calibre Library\Arkadi Martin\Pustosh', chto zovietsia mirom (683)\cover.jpg","Fanzon. Sci-Fi Universe. Лучшая новая НФ","sf, foreign_sf, sf_space, sf_detective, sf_cyberpunk","rus"
"978-5-4453-0830-0","684","Хью Хауи","2023-05-22T22:44:39+03:00","Издательская группа «Лениздат», «Команда А»","Бункер. Иллюзия","T:\ports\PortableApps\Calibre Portable\Calibre Library\Kh'iu Khaui\Bunkier. Illiuziia (684)\cover.jpg","Бункер","sf_social","rus"
"978-5-4453-1044-0","685","Хью Хауи","2023-05-22T22:44:39+03:00","Лениздат, Книжная Лаборатория","Бункер. Смена","T:\ports\PortableApps\Calibre Portable\Calibre Library\Kh'iu Khaui\Bunkier. Smiena (685)\cover.jpg","Бункер","sf_social","rus"
"","686","Джуди Блум","2023-06-13T10:05:44+03:00","Центр «Нарния»","Ты здесь. Бог? Это я, Маргарет","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhudi Blum\Ty zdies'. Bogh_ Eto ia, Marghariet (686)\cover.jpg","","child_prose","rus"
"","687","Александр Романович Беляев","2023-06-23T08:09:30+03:00","Юнацтва","Остров Погибших Кораблей (повести)","T:\ports\PortableApps\Calibre Portable\Calibre Library\Alieksandr Romanovich Bieliaiev\Ostrov Poghibshikh Korabliei (povie (687)\cover.jpg","Библиотека приключений и фантастики","sf_history, sf_social, sf, adv_maritime","rus"
"","688","Торстен Герке","2023-07-02T20:06:53+03:00","","Спортивная анатомия","","","",""
"","689","vtulin","2023-07-02T20:06:57+03:00","","0000.djvu","T:\ports\PortableApps\Calibre Portable\Calibre Library\vtulin\0000.djvu (689)\cover.jpg","","",""
"978-5-04-089112-2","690","Лю Цысинь","2023-07-02T21:26:24+03:00","Издательство «Э»","Задача трех тел","T:\ports\PortableApps\Calibre Portable\Calibre Library\Liu Tsysin'\Zadacha triekh tiel (690)\cover.jpg","Воспоминания о прошлом Земли","sf","rus"
"","691","Федор Михайлович Достоевский","2023-07-28T12:49:33+03:00","Наука","Том 6. Идиот","T:\ports\PortableApps\Calibre Portable\Calibre Library\Fiedor Mikhailovich Dostoievskii\Tom 6. Idiot (691)\cover.jpg","Ф. М. Достоевский. Собрание сочинений в пятнадцати томах","prose_rus_classic","rus"
"","692","Федор Михайлович Достоевский","2023-07-28T12:49:33+03:00","Наука","Том 9. Братья Карамазовы I-III","T:\ports\PortableApps\Calibre Portable\Calibre Library\Fiedor Mikhailovich Dostoievskii\Tom 9. Brat'ia Karamazovy I-III (692)\cover.jpg","Ф. М. Достоевский. Собрание сочинений в пятнадцати томах","prose_rus_classic","rus"
"9781098104436","693","Thomas Hunter & Bryan English","2023-08-13T16:37:50+03:00","O'Reilly Media, Inc.","Multithreaded JavaScript","T:\ports\PortableApps\Calibre Portable\Calibre Library\Thomas Hunter\Multithreaded JavaScript (693)\cover.jpg","","","eng"
"978-5-699-55171-2","694","Дэн Симмонс","2023-11-06T20:09:18+03:00","Эксмо, Домино","Флэшбэк","T:\ports\PortableApps\Calibre Portable\Calibre Library\Den Simmons\Fleshbek (694)\cover.jpg","Проект ""Бестселлер""","sf_detective","rus"
"978-5-6046119-8-2","695","Эмили М. Дэнфорт","2023-11-17T20:59:11+03:00","Popcorn Books","Неправильное воспитание Кэмерон Пост","T:\ports\PortableApps\Calibre Portable\Calibre Library\Emili M. Denfort\Niepravil'noie vospitaniie Kemieron (695)\cover.jpg","REBEL","children, foreign_contemporary","rus"
"978-5-699-27509-0","696","Уильям Мейкпис Теккерей","2023-11-30T12:21:36+03:00","Эксмо","Ярмарка тщеславия","T:\ports\PortableApps\Calibre Portable\Calibre Library\Uil'iam Mieikpis Tiekkieriei\Iarmarka tshchieslaviia (696)\cover.jpg","Библиотека Всемирной Литературы","prose_classic","rus"
"","697","2020","2023-12-11T08:52:58+03:00","","Гамма Э., Хелм Р., Джонсон Р., Влиссидес Дж. - Паттерны объектно-ориентированного проектирования (Библиотека программиста)","T:\ports\PortableApps\Calibre Portable\Calibre Library\2020\Gamma E., Khielm R., Dzhonson R., V (697)\cover.jpg","","",""
"","698","2021","2023-12-11T08:53:03+03:00","","Мартин Р. - Чистая архитектура","T:\ports\PortableApps\Calibre Portable\Calibre Library\2021\Martin R. - Chistaia arkhitiektura (698)\cover.jpg","","",""
"978-5-17-062463-8","699","Сьюзен Коллинз","2023-12-12T14:32:50+03:00","Издательства: АСТ, Астрель","Голодные игры","T:\ports\PortableApps\Calibre Portable\Calibre Library\S'iuzien Kollinz\Golodnyie ighry (699)\cover.jpg","Голодные игры","sf_action","rus"
"","700","Винди Чьен","2023-12-14T22:12:09+03:00","","Книга узлов. 365 простых узлов для декора и медитации","T:\ports\PortableApps\Calibre Portable\Calibre Library\Vindi Ch'ien\Knigha uzlov. 365 prostykh uzlov dl (700)\cover.jpg","","handmade, творческое мышление",""
"978-5-699-82795-4","701","Мари Кондо","2023-12-14T22:49:05+03:00","Издательство «Э»","Магическая уборка. Японское искусство наведения порядка дома и в жизни","T:\ports\PortableApps\Calibre Portable\Calibre Library\Mari Kondo\Maghichieskaia uborka. Iaponskoie i (701)\cover.jpg","Метод Кон Мари. Японские секреты идеального порядка","foreign_home, home, foreign_desc, ref_guide","rus"
"978-5-699-90623-9","702","Мари Кондо","2023-12-14T22:49:05+03:00","Э","Искры радости. Простая счастливая жизнь в окружении любимых вещей","T:\ports\PortableApps\Calibre Portable\Calibre Library\Mari Kondo\Iskry radosti. Prostaia schastlivai (702)\cover.jpg","Метод КонМари. Японские секреты идеального порядка","foreign_desc, foreign_home, home, ref_guide","rus"
"978-5-88503-145-5","703","Колин Джарман","2023-12-14T23:16:54+03:00","Издательство «ДИЛЯ»","Морские узлы в обиходе","T:\ports\PortableApps\Calibre Portable\Calibre Library\Kolin Dzharman\Morskiie uzly v obikhodie (703)\cover.jpg","","home_sport, sci_tech","rus"
"","704","Марк Шпаковский","2023-12-14T23:16:55+03:00","","Большая энциклопедия узлов","T:\ports\PortableApps\Calibre Portable\Calibre Library\Mark Shpakovskii\Bol'shaia entsiklopiediia uzlov (704)\cover.jpg","","Подарок настоящему мужчине",""
"","705","K Dzhermen","2023-12-14T23:16:55+03:00","","Bolshaya kniga uzlov","T:\ports\PortableApps\Calibre Portable\Calibre Library\K Dzhermen\Bolshaya kniga uzlov (705)\cover.jpg","","",""
"","706","2023","2023-12-21T22:38:01+03:00","","Гадзурас Эммануил - Docker Compose для разработчика","T:\ports\PortableApps\Calibre Portable\Calibre Library\2023\Gadzuras Emmanuil - Docker Compose (706)\cover.jpg","","",""
"","707","Неизвестный","2023-12-22T08:10:24+03:00","","morskie uzly.pdf","","","",""
"","708","Christopher Cowell , Nicholas Lotz , Chris Timberlake","2023-12-22T12:05:36+03:00","Packt Publishing Pvt Ltd","Automating DevOps with GitLab CI/CD Pipelines","T:\ports\PortableApps\Calibre Portable\Calibre Library\Christopher Cowell , Nicholas Lotz\Automating DevOps with GitLab CI_CD (708)\cover.jpg","","","eng"
"5-699-06168-1","709","Льюис Кэрролл","2024-01-15T11:00:50+03:00","Эксмо","Пища для ума","T:\ports\PortableApps\Calibre Portable\Calibre Library\L'iuis Kerroll\Pishcha dlia uma (709)\cover.jpg","","child_prose","rus"
